split,rel_path,abs_path,width,height,aspect_ratio
train,train/herbarium/254180/233088.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233088.jpg,683,1024,0.667
train,train/herbarium/254180/233054.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233054.jpg,683,1024,0.667
train,train/herbarium/254180/232905.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\232905.jpg,698,1024,0.682
train,train/herbarium/254180/233010.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233010.jpg,683,1024,0.667
train,train/herbarium/254180/233059.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233059.jpg,683,1024,0.667
train,train/herbarium/254180/233108.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233108.jpg,766,1024,0.748
train,train/herbarium/254180/233076.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233076.jpg,683,1024,0.667
train,train/herbarium/254180/232927.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\232927.jpg,683,1024,0.667
train,train/herbarium/254180/232935.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\232935.jpg,698,1024,0.682
train,train/herbarium/254180/232930.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\232930.jpg,683,1024,0.667
train,train/herbarium/254180/233074.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233074.jpg,683,1024,0.667
train,train/herbarium/254180/233098.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233098.jpg,683,1024,0.667
train,train/herbarium/254180/233033.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\254180\233033.jpg,662,1024,0.646
train,train/photo/275029/155674.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155674.jpg,1536,1024,1.5
train,train/photo/275029/154729.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154729.jpg,1536,1024,1.5
train,train/photo/275029/155666.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155666.jpg,1501,1024,1.466
train,train/photo/275029/154697.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154697.jpg,1342,1024,1.311
train,train/photo/275029/154696.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154696.jpg,1518,1024,1.482
train,train/photo/275029/155672.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155672.jpg,683,1024,0.667
train,train/photo/275029/154727.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154727.jpg,768,1024,0.75
train,train/photo/275029/880.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\880.jpg,1024,683,1.499
train,train/photo/275029/155536.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155536.jpg,1365,1024,1.333
train,train/photo/275029/155639.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155639.jpg,1563,1024,1.526
train,train/photo/275029/154724.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154724.jpg,768,1024,0.75
train,train/photo/275029/155667.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155667.jpg,1501,1024,1.466
train,train/photo/275029/155671.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155671.jpg,683,1024,0.667
train,train/photo/275029/155646.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155646.jpg,1534,1024,1.498
train,train/photo/275029/155664.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155664.jpg,1536,1024,1.5
train,train/photo/275029/154725.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154725.jpg,768,1024,0.75
train,train/photo/275029/154723.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154723.jpg,768,1024,0.75
train,train/photo/275029/154731.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\154731.jpg,1536,1024,1.5
train,train/photo/275029/155673.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\275029\155673.jpg,1536,1024,1.5
train,train/herbarium/275029/154659.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154659.jpg,698,1024,0.682
train,train/herbarium/275029/155378.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155378.jpg,858,1024,0.838
train,train/herbarium/275029/155207.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155207.jpg,865,1024,0.845
train,train/herbarium/275029/154623.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154623.jpg,676,1024,0.66
train,train/herbarium/275029/155649.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155649.jpg,683,1024,0.667
train,train/herbarium/275029/154966.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154966.jpg,659,1024,0.644
train,train/herbarium/275029/155493.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155493.jpg,683,1024,0.667
train,train/herbarium/275029/155162.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155162.jpg,870,1024,0.85
train,train/herbarium/275029/154856.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154856.jpg,698,1024,0.682
train,train/herbarium/275029/155394.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155394.jpg,767,1024,0.749
train,train/herbarium/275029/155445.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155445.jpg,767,1024,0.749
train,train/herbarium/275029/155531.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155531.jpg,872,1024,0.852
train,train/herbarium/275029/155219.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155219.jpg,870,1024,0.85
train,train/herbarium/275029/154976.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154976.jpg,652,1024,0.637
train,train/herbarium/275029/154904.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154904.jpg,661,1024,0.646
train,train/herbarium/275029/155324.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155324.jpg,863,1024,0.843
train,train/herbarium/275029/154685.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154685.jpg,698,1024,0.682
train,train/herbarium/275029/155563.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155563.jpg,863,1024,0.843
train,train/herbarium/275029/155486.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155486.jpg,850,1024,0.83
train,train/herbarium/275029/154937.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\154937.jpg,652,1024,0.637
train,train/herbarium/275029/155678.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\275029\155678.jpg,683,1024,0.667
train,train/photo/280085/214851.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214851.jpg,1362,1024,1.33
train,train/photo/280085/214855.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214855.jpg,768,1024,0.75
train,train/photo/280085/214823.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214823.jpg,1820,1024,1.777
train,train/photo/280085/214830.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214830.jpg,1820,1024,1.777
train,train/photo/280085/214825.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214825.jpg,1820,1024,1.777
train,train/photo/280085/214824.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214824.jpg,1820,1024,1.777
train,train/photo/280085/214827.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214827.jpg,1820,1024,1.777
train,train/photo/280085/214828.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214828.jpg,1820,1024,1.777
train,train/photo/280085/214844.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214844.jpg,1539,1024,1.503
train,train/photo/280085/214854.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214854.jpg,768,1024,0.75
train,train/photo/280085/214857.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214857.jpg,768,1024,0.75
train,train/photo/280085/214853.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214853.jpg,768,1024,0.75
train,train/photo/280085/214852.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214852.jpg,1365,1024,1.333
train,train/photo/280085/214856.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214856.jpg,1365,1024,1.333
train,train/photo/280085/214833.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214833.jpg,1546,1024,1.51
train,train/photo/280085/214846.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214846.jpg,681,1024,0.665
train,train/photo/280085/214848.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280085\214848.jpg,681,1024,0.665
train,train/herbarium/280085/214889.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214889.jpg,692,1024,0.676
train,train/herbarium/280085/215602.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215602.jpg,780,1024,0.762
train,train/herbarium/280085/214910.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214910.jpg,692,1024,0.676
train,train/herbarium/280085/215204.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215204.jpg,656,1024,0.641
train,train/herbarium/280085/215360.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215360.jpg,655,1024,0.64
train,train/herbarium/280085/214974.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214974.jpg,692,1024,0.676
train,train/herbarium/280085/215534.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215534.jpg,773,1024,0.755
train,train/herbarium/280085/215390.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215390.jpg,883,1024,0.862
train,train/herbarium/280085/215156.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215156.jpg,665,1024,0.649
train,train/herbarium/280085/215533.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215533.jpg,773,1024,0.755
train,train/herbarium/280085/214943.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214943.jpg,692,1024,0.676
train,train/herbarium/280085/215047.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215047.jpg,627,1024,0.612
train,train/herbarium/280085/215452.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215452.jpg,683,1024,0.667
train,train/herbarium/280085/214869.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214869.jpg,692,1024,0.676
train,train/herbarium/280085/214898.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214898.jpg,692,1024,0.676
train,train/herbarium/280085/215340.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215340.jpg,634,1024,0.619
train,train/herbarium/280085/215308.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215308.jpg,645,1024,0.63
train,train/herbarium/280085/215559.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215559.jpg,771,1024,0.753
train,train/herbarium/280085/215519.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215519.jpg,775,1024,0.757
train,train/herbarium/280085/215364.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215364.jpg,646,1024,0.631
train,train/herbarium/280085/215019.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215019.jpg,645,1024,0.63
train,train/herbarium/280085/215288.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\215288.jpg,666,1024,0.65
train,train/herbarium/280085/214934.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\280085\214934.jpg,707,1024,0.69
train,train/photo/280698/216150.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216150.jpg,1546,1024,1.51
train,train/photo/280698/216127.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216127.jpg,1536,1024,1.5
train,train/photo/280698/216163.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216163.jpg,678,1024,0.662
train,train/photo/280698/216157.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216157.jpg,1546,1024,1.51
train,train/photo/280698/216080.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216080.jpg,683,1024,0.667
train,train/photo/280698/216153.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216153.jpg,1536,1024,1.5
train,train/photo/280698/216152.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216152.jpg,1536,1024,1.5
train,train/photo/280698/216082.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216082.jpg,1536,1024,1.5
train,train/photo/280698/216158.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216158.jpg,1546,1024,1.51
train,train/photo/280698/216078.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216078.jpg,1536,1024,1.5
train,train/photo/280698/219181.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\219181.jpg,768,1024,0.75
train,train/photo/280698/216030.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216030.jpg,1365,1024,1.333
train,train/photo/280698/216124.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216124.jpg,1536,1024,1.5
train,train/photo/280698/219202.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\219202.jpg,1536,1024,1.5
train,train/photo/280698/216123.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216123.jpg,1536,1024,1.5
train,train/photo/280698/216028.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216028.jpg,1365,1024,1.333
train,train/photo/280698/216126.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216126.jpg,1536,1024,1.5
train,train/photo/280698/219173.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\219173.jpg,768,1024,0.75
train,train/photo/280698/216119.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216119.jpg,1536,1024,1.5
train,train/photo/280698/219145.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\219145.jpg,1365,1024,1.333
train,train/photo/280698/216091.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\280698\216091.jpg,678,1024,0.662
